epoch,train_loss,val_loss,learning_rate
106,0.7398347895848711,0.8537337276838505,7.269952498697738e-05
107,0.7887392178676753,0.880863739923688,7.223175895924641e-05
108,0.7713561721679542,0.8230906808578298,7.176155496861642e-05
109,0.7516548379633308,0.8186181343370669,7.128896457825367e-05
110,0.7485219277972476,0.7848071061086271,7.08140396130201e-05
111,0.7409396990055594,0.825183119339464,7.033683215379005e-05
112,0.7690020217039831,0.7919909188172227,6.985739453173907e-05
113,0.7454269701262805,0.7928516199720166,6.93757793226052e-05
114,0.7496856482249313,0.8118250189843478,6.889203934092341e-05
115,0.7390884231476681,0.8388891929091697,6.840622763423395e-05
116,0.7226499909969437,0.871484711004788,6.791839747726505e-05
117,0.7170532185210468,0.7775762295393674,6.742860236609081e-05
118,0.7181647316198874,0.7554638311110298,6.693689601226463e-05
119,0.7400584888676611,0.7796301452413941,6.64433323369292e-05
120,0.7098384687997354,0.8352299925151847,6.594796546490354e-05
121,0.7281202422417393,0.8207313797326515,6.545084971874741e-05
122,0.7066531286961248,0.7521310424339384,6.495203961280437e-05
123,0.7222919393231038,0.8455169116312369,6.445158984722362e-05
124,0.6916923494708708,0.7615398766297331,6.394955530196151e-05
125,0.7272512232273282,0.7716498098294254,6.344599103076333e-05
126,0.7073264849505922,0.9194904137367518,6.294095225512609e-05
127,0.7168176424985465,0.8011932795034895,6.243449435824277e-05
128,0.698651470440399,0.8037049996270318,6.192667287892908e-05
129,0.7118357557113287,0.8188205541041914,6.141754350553283e-05
130,0.6795317098763736,0.889321249805546,6.0907162069827175e-05
131,0.7090346555247365,0.7489127035771603,6.0395584540888004e-05
132,0.694024246545464,0.7350700939226522,5.988286701895633e-05
133,0.695476453152033,0.7462000994541388,5.936906572928628e-05
134,0.6926878188256095,0.8374821737822733,5.8854237015979206e-05
135,0.6808128867073202,0.7742508332285796,5.833843733580515e-05
136,0.6916576479976518,0.7376354133181474,5.7821723252011586e-05
137,0.6798801303904293,0.850516663201048,5.7304151428120625e-05
138,0.6854504790177688,0.7681843608056622,5.678577862171526e-05
139,0.6810535235851713,0.8359169421938191,5.626666167821525e-05
140,0.6827154886076782,0.7508302260832438,5.5746857524643374e-05
141,0.6650976992572224,0.7569122513178004,5.522642316338272e-05
142,0.7006802718098327,0.7901798112460994,5.4705415665925764e-05
143,0.6713532910471111,0.8630356326322454,5.418389216661581e-05
144,0.6542200183883862,0.8609043024098598,5.366190985638162e-05
145,0.6718423204930611,0.7802461957897113,5.313952597646571e-05
146,0.6440455458612935,0.7739882789717557,5.261679781214724e-05
147,0.667929907512146,0.7673419695280521,5.209378268646003e-05
