epoch,train_loss,val_loss,learning_rate
1,3.9912892231574424,3.939089548020136,0.001
2,3.7315769623487425,3.1704122736340477,0.000999972584682756
3,2.785345768928528,2.4714275740441822,0.0009998903417374227
4,2.4174612326499743,2.370185991128286,0.0009997532801828658
5,2.3181529491375654,2.2835280299186707,0.0009995614150494292
6,2.3072856786923532,2.431819986729395,0.000999314767377287
7,2.2859338411918055,2.3605689037413824,0.0009990133642141358
8,2.2186774810155234,2.3236015836397805,0.000998657238612229
9,2.1680078530922913,2.091686663173494,0.0009982464296247522
10,2.1765960302108374,2.2088630256198702,0.00099778098230154
11,2.161495897097465,2.495307130473001,0.0009972609476841367
12,2.146729858104999,2.197457790374756,0.0009966863828001983
13,2.1118736841739754,2.1550292543002536,0.0009960573506572392
14,2.110446664614555,2.0173647091502236,0.000995373920235722
15,2.080354828100938,2.049721266542162,0.0009946361664814943
16,2.079939447916471,2.0309868227867853,0.000993844170297569
17,2.0417022484999436,2.0072128630819774,0.0009929980185352527
18,2.048514486581851,2.0842015260741826,0.000992097803984621
19,2.080899971570724,2.0005403955777488,0.0009911436253643446
20,2.030132107856946,1.9588030747004919,0.0009901355873108612
21,1.9944174460875683,1.9840663472811382,0.000989073800366903
22,1.9961482249773466,1.9751386897904533,0.0009879583809693738
23,1.9980100264916054,1.931732177734375,0.0009867894514365802
24,2.007040296456753,1.988252029532478,0.0009855671399548183
25,1.9674845493756807,1.9889203026181175,0.0009842915805643158
26,1.930028819426512,1.9833095556213742,0.0009829629131445344
27,1.9441953090521005,1.952388238339197,0.0009815812833988294
28,1.9706420727265186,1.9456439046632676,0.0009801468428384719
29,1.9018231324660473,1.8747303826468331,0.000978659748766034
30,1.895798428853353,2.000258967989967,0.0009771201642581387
31,1.915435700538831,1.8944684267044067,0.0009755282581475771
32,1.8471797215632904,1.8185705429031735,0.0009738842050047931
33,1.8256730220256707,2.155385204723903,0.0009721881851187409
34,1.8571417178863134,1.7762527863184612,0.0009704403844771131
35,1.7426841436288296,1.7122155740147544,0.0009686409947459461
36,1.702637659586393,1.6451505252293177,0.0009667902132486011
37,1.6542509867594792,1.792245328426361,0.000964888242944126
38,1.6289136174397592,1.6003619929154713,0.0009629352924049977
39,1.531077171289004,1.4835645386150904,0.0009609315757942507
40,1.5307606189678877,1.5246621597380865,0.0009588773128419909
41,1.4375859217766003,1.5673862865992956,0.0009567727288213008
42,1.3943959049689465,1.546283592780431,0.0009546180545235346
43,1.4950068574685318,1.4177773296833038,0.0009524135262330101
44,1.3275782190836394,1.3479637106259663,0.0009501593857010972
45,1.3030571546310032,1.272935648759206,0.0009478558801197068
46,1.2075340567490993,1.3445140691030593,0.0009455032620941841
47,1.6326937155845838,1.3570457696914673,0.0009431017896156075
48,1.2603016121265216,1.2474013098648615,0.0009406517260324962
49,1.1746736286542354,1.179337854896273,0.000938153340021932
50,1.129309455706523,1.117492099603017,0.0009356069055600951
51,1.0584850447300154,1.1446422040462494,0.0009330127018922197
52,1.1023521930743487,1.071108946488017,0.0009303710135019722
53,1.0519990928662128,1.0006349427359444,0.0009276821300802536
54,0.9486941998967757,0.9754431268998555,0.0009249463464934323
55,0.9380357393851647,0.9537458802972522,0.0009221639627510079
56,0.8927556886122777,1.227786321015585,0.0009193352839727124
57,0.85462963363299,0.8813650565487998,0.0009164606203550501
58,0.8021974893716666,0.8746530037550699,0.0009135402871372812
59,0.7988536133215978,0.9049930757000333,0.0009105746045668523
60,0.7671715624821491,1.1960288846776599,0.0009075638978642773
61,0.7690580205657543,0.8503558855681193,0.000904508497187474
62,0.7505136726376338,0.9433254918881825,0.0009014087375955575
63,0.6912677127581376,0.7299419847272691,0.0008982649590120983
