epoch,train_loss,val_loss,learning_rate
0,0.40404990232124116,0.1993528161995327,0.001
1,0.16742286071800194,0.15862746800953587,0.0009997532801828658
2,0.14979717894769706,0.12499265477489739,0.0009990133642141358
3,0.14092857778643647,0.12228210281116512,0.00099778098230154
4,0.13385582077331817,0.11843743022924033,0.000996057350657239
5,0.12713441827569527,0.11412867678763768,0.0009938441702975688
6,0.12561526994545238,0.10843155906794551,0.0009911436253643444
7,0.12042080024227547,0.1082069151484357,0.0009879583809693736
8,0.11739913283731229,0.10091063808709287,0.0009842915805643154
9,0.11174845588378632,0.11156595412629862,0.0009801468428384714
10,0.11168142015370316,0.10248422416778037,0.0009755282581475767
11,0.10875641659330636,0.0977963590607666,0.0009704403844771127
12,0.10461841762875215,0.09619816531912206,0.0009648882429441257
13,0.10632533090897262,0.09813583422059449,0.0009588773128419905
14,0.1045501174839636,0.10801032226020917,0.0009524135262330098
15,0.09931273154985791,0.09395797631611078,0.0009455032620941839
16,0.09809343983380558,0.08942048753888462,0.0009381533400219318
17,0.09730837927363552,0.09728706428132498,0.0009303710135019719
18,0.0958557197044547,0.09301459411986339,0.0009221639627510076
19,0.0954744391048107,0.09008927136278762,0.000913540287137281
20,0.09501781327108415,0.0891204451660093,0.0009045084971874739
21,0.09104740060270784,0.0895262819271499,0.0008950775061878453
22,0.08938703248009514,0.09189817293907127,0.0008852566213878948
23,0.09186831269615565,0.08693655792135781,0.0008750555348152299
24,0.09018099855500669,0.09083200293703202,0.0008644843137107058
25,0.08745381598488781,0.0926606819426385,0.0008535533905932738
26,0.08728388346993504,0.08531467327937341,0.0008422735529643445
27,0.08478458866048545,0.08395859140295761,0.000830655932661826
28,0.08449353370517969,0.08600795796861092,0.000818711994874345
29,0.08655636408291877,0.09015199399222962,0.0008064535268264884
30,0.08514535370559548,0.08483812691399846,0.0007938926261462368
31,0.0838328132840296,0.08598291310377586,0.0007810416889260655
32,0.08333985837765585,0.08171450231855099,0.0007679133974894984
33,0.08078777951935229,0.08651338386150023,0.0007545207078751858
34,0.081265581081422,0.08194431560798385,0.0007408768370508578
35,0.08156245081617047,0.08279512655406523,0.0007269952498697736
36,0.08097852403506303,0.08419996929673342,0.0007128896457825365
37,0.07922335214222583,0.0815767105787802,0.0006985739453173904
38,0.07819057216112035,0.08705838641729027,0.0006840622763423392
39,0.07730704130003818,0.08091587395356677,0.0006693689601226459
40,0.07731513524303041,0.08179279925010075,0.0006545084971874739
41,0.07717538883272833,0.08044076970995614,0.0006394955530196148
42,0.07789557906218801,0.08186963899804951,0.0006243449435824275
43,0.07656032988390983,0.08364716750054885,0.0006090716206982715
44,0.07531426529200694,0.08345358129055165,0.0005936906572928626
45,0.07513857648347894,0.08454695474891998,0.0005782172325201157
46,0.07512173224419069,0.08488240086446745,0.0005626666167821524
47,0.07457466500873763,0.07942080799454508,0.0005470541566592573
48,0.07539487040390412,0.07905146603981336,0.000531395259764657
49,0.07486845042925483,0.08153851825398759,0.0005157053795390644
50,0.07430056408166695,0.08428228483460963,0.0005000000000000002
51,0.0732276870515019,0.08014544995186237,0.00048429462046093607
52,0.07422708696165024,0.08227198587034266,0.0004686047402353435
53,0.07276607596407683,0.08247008482916668,0.000452945843340743
54,0.07241505994416844,0.08307831444607947,0.00043733338321784806
55,0.07148612091859309,0.08057921626768745,0.0004217827674798847
56,0.07218977584006687,0.07911695138857769,0.00040630934270713783
57,0.07270414778552116,0.08110444753552778,0.000390928379301729
58,0.07184071878727061,0.08008664363203719,0.0003756550564175727
59,0.07013138722830688,0.08044533232768504,0.00036050444698038553
60,0.07087535597979071,0.07841156896191855,0.00034549150281252655
61,0.07059883734526726,0.07853806710924013,0.0003306310398773544
62,0.06886876974933254,0.07984651660266966,0.00031593772365766127
63,0.0694877840281009,0.07940751967576747,0.0003014260546826097
64,0.06843867491537961,0.0793135640398858,0.0002871103542174637
65,0.06941967587858534,0.08041746183015859,0.0002730047501302267
66,0.06931089781248531,0.07896570012140007,0.00025912316294914234
67,0.06930960649356674,0.08024803560953171,0.0002454792921248144
68,0.06794963776470182,0.0797971086784864,0.00023208660251050164
69,0.0697376814287025,0.08057082277802995,0.00021895831107393473
70,0.06747479728473642,0.07819137259270437,0.00020610737385376356
71,0.06795041990308716,0.08243256246153348,0.00019354647317351177
72,0.06819781759819284,0.07842834772298131,0.0001812880051256552
73,0.06746297520094405,0.08154066228352416,0.00016934406733817422
74,0.06706311130009521,0.07945124339014768,0.0001577264470356557
75,0.06557471335481721,0.07921932418696796,0.00014644660940672634
76,0.06735235127730492,0.07889708608817368,0.0001355156862892944
77,0.0666636614896619,0.0809830189548647,0.0001249444651847703
78,0.0673499638780047,0.07870952216700053,0.00011474337861210548
79,0.06647251311320657,0.07920619194357159,0.00010492249381215483
80,0.06606617447333976,0.08176802786084982,9.549150281252637e-05
81,0.06733190715193939,0.08177107868317407,8.645971286271923e-05
82,0.06588952771176736,0.07852347661107302,7.78360372489926e-05
83,0.0668407660037184,0.07871796010425106,6.962898649802815e-05
84,0.06670815665453386,0.08035254143416501,6.184665997806824e-05
85,0.06604306119532821,0.08084076985764427,5.449673790581613e-05
