epoch,train_loss,val_loss
0,23.434813345089935,1.0791511535644531
1,1.059188580665833,1.0282061100006104
2,0.9938583259399121,0.8833373785018921
3,0.9434073001910479,0.9438887238502502
4,0.9112840256629846,0.8702122569084167
5,0.8535390221155607,0.8235113024711609
6,0.8576433200102586,0.8937360644340515
7,0.8619444087529794,0.813796877861023
8,0.8363649791631943,0.8446828126907349
9,0.8381675137923315,0.874816358089447
10,0.8210666523529933,0.7978792190551758
11,0.7859405798789783,0.7854110598564148
12,0.7875440296454307,0.7959905862808228
13,0.7899895715407836,0.7663303017616272
14,0.7566097195331867,0.7735803127288818
15,0.7743801054282066,0.7694784998893738
16,0.763081757686077,0.8015173077583313
17,0.7610033322603275,0.7751771807670593
18,0.7530905367472233,0.7555765509605408
19,0.7471078550204252,0.776959240436554
20,0.7213815320760776,0.6945458054542542
21,0.745296014043001,0.7078990936279297
22,0.7337524371269422,0.7167377471923828
23,0.7117099074216989,0.7577692866325378
24,0.7129886769331418,0.7301997542381287
25,0.7151894187315916,0.7214383482933044
26,0.7040159075688093,0.7096209526062012
27,0.6984955328397262,0.7042762637138367
28,0.6917666724094977,0.7288640141487122
29,0.6919109057157468,0.6746388077735901
30,0.6793667784868143,0.6494444012641907
31,0.6604703855820191,0.609329342842102
32,0.6731815582666641,0.7240030765533447
33,0.6511922834011225,0.6999151110649109
34,0.6779706065471356,0.6533083915710449
35,0.6665827586100652,0.6577610373497009
36,0.6766363581021627,0.654427707195282
37,0.6542612211062357,0.6408350467681885
38,0.6624346879812387,0.681877613067627
39,0.6517245933795587,0.6191095113754272
40,0.6304886940962229,0.6335018873214722
41,0.6565210888018975,0.6617492437362671
42,0.641090819086784,0.5982772707939148
43,0.629734361400971,0.6663182973861694
44,0.6380204115158472,0.6593389511108398
45,0.6102522768271275,0.65208899974823
46,0.6171152503826679,0.6015244126319885
47,0.5960119359004192,0.5858937501907349
48,0.598342667787503,0.623075544834137
49,0.5964291672676038,0.6328853964805603
50,0.5918259437267597,0.5900841355323792
51,0.5783666062813538,0.581903338432312
52,0.5760463437972925,0.6267316937446594
53,0.5714234900780213,0.6118220090866089
54,0.5675034576501602,0.5611600875854492
55,0.5686895278019782,0.6570076942443848
56,0.5651768766916715,0.5923923254013062
57,0.5733347626832815,0.6167149543762207
58,0.5700236088954486,0.5620749592781067
59,0.5811996314770136,0.5292558073997498
60,0.549218699718133,0.5445432066917419
61,0.5632541294281299,0.5852356553077698
62,0.5495870820222757,0.4945756793022156
63,0.5628128766249387,0.5265895128250122
64,0.5479178913892844,0.5530306100845337
65,0.5397816266004856,0.5494522452354431
66,0.5500016617469299,0.5029080510139465
67,0.539430980116893,0.5532914996147156
68,0.559386955239834,0.5318818092346191
69,0.5334974508254956,0.4994697868824005
70,0.5449462445118488,0.5149152874946594
71,0.5294911422026463,0.545852541923523
72,0.5278588086366653,0.5279207229614258
73,0.5437881377262946,0.5273277759552002
74,0.539014322253374,0.6265012621879578
75,0.5298225631316503,0.5704967379570007
76,0.5136788533284113,0.5129488110542297
77,0.5220505243692642,0.5689136981964111
78,0.5474060701254087,0.5331491231918335
79,0.525722922422947,0.5221071243286133
80,0.5152832055703188,0.506475031375885
81,0.5119134680582926,0.5379392504692078
82,0.5142881362101971,0.4934319257736206
83,0.5319788524737725,0.5133300423622131
84,0.5145746110341488,0.4679461121559143
85,0.5120133971556639,0.47415590286254883
86,0.5190909974850141,0.4999473989009857
87,0.5207653206128341,0.49644947052001953
88,0.5150677626713728,0.5037424564361572
89,0.5022975962895614,0.44753217697143555
90,0.5114533599370565,0.4822663962841034
91,0.5157113942580346,0.5392435193061829
92,0.5125877352861258,0.4817328155040741
93,0.5135485766789852,0.4881787598133087
94,0.5262223268166567,0.5145674347877502
95,0.5007959623367358,0.4682307541370392
96,0.5042473211502417,0.549655556678772
97,0.5004588380838052,0.5333289504051208
98,0.5068480972296152,0.4952159821987152
99,0.5248312633007001,0.44432204961776733
100,0.5060455428484159,0.5457568764686584
101,0.5078639961205996,0.4511609375476837
102,0.5026244142880807,0.44385865330696106
103,0.5001365840435028,0.5049054026603699
104,0.5016582608222961,0.5072785019874573
105,0.48246929469781047,0.4884345233440399
106,0.48547704632465655,0.4996145963668823
107,0.5058689327576221,0.5419420003890991
108,0.500354630060685,0.4577498137950897
109,0.5298871397972107,0.5051886439323425
110,0.47506560958348787,0.5320929288864136
111,0.48499469268016326,0.5248523950576782
112,0.49952933688958484,0.48193663358688354
113,0.4773570593350973,0.4834386110305786
114,0.48523077330528164,0.5382270216941833
115,0.5017070842859073,0.4835358262062073
116,0.49293514971549696,0.5230559706687927
117,0.48878722045666134,0.5469611883163452
118,0.5067508797615002,0.47683578729629517
119,0.507873997092247,0.4845629930496216
120,0.5060610893445138,0.538256824016571
121,0.4958809629464761,0.5248044729232788
122,0.4919512283343535,0.4842933714389801
123,0.48967200479446316,0.4487791657447815
124,0.5037873349128625,0.5002913475036621
125,0.49263344093775135,0.4960925877094269
126,0.49296183845935726,0.5019673705101013
127,0.48682405398442197,0.4482974112033844
128,0.5000901818275452,0.5089169144630432
129,0.46236829459667206,0.500225305557251
130,0.4892034293749394,0.48779013752937317
131,0.49753712805417866,0.5111761689186096
132,0.4977843516912216,0.49351799488067627
133,0.4975918141695169,0.49134695529937744
134,0.4878521045813194,0.5009849071502686
135,0.48001599808533985,0.517166256904602
136,0.46862197801088673,0.4693482518196106
137,0.48154750504554844,0.5137028694152832
138,0.48244102872334993,0.4779775142669678
139,0.4983014812072118,0.5200878977775574
140,0.49076623335862773,0.47799623012542725
141,0.48739550854915226,0.49363988637924194
142,0.48350431216068757,0.49669191241264343
143,0.47781970638495225,0.5132240056991577
144,0.49637044011018217,0.45970970392227173
145,0.48505910734335583,0.43080419301986694
146,0.4905188068365439,0.46658608317375183
147,0.48935438043031937,0.4528922438621521
148,0.47391856786532277,0.4396904706954956
149,0.4744143279699179,0.5075757503509521
150,0.48071769644052553,0.464794397354126
151,0.477650862855789,0.5017114877700806
152,0.48557417209331805,0.43923670053482056
153,0.4890078955735916,0.5167487859725952
154,0.48489180512917346,0.48773980140686035
155,0.49179974045508945,0.4981689453125
156,0.4758431517925018,0.5102099776268005
157,0.4800561269124349,0.44975751638412476
158,0.48885078919239533,0.5011379718780518
159,0.492296474866378,0.4530549943447113
160,0.47539656934065694,0.4590977132320404
161,0.489280756849509,0.47724127769470215
162,0.47075784282806593,0.4857958257198334
163,0.4684156641746179,0.48159554600715637
164,0.48434971349361616,0.49923771619796753
165,0.4771657158166934,0.4292154312133789
166,0.4864552292304161,0.519331693649292
167,0.46728718204376024,0.5183300375938416
168,0.47555118875625807,0.4892403781414032
169,0.46854963019872325,0.5258901715278625
170,0.47879288135430753,0.47535037994384766
171,0.48853402451062816,0.5381630063056946
172,0.5017062391226108,0.5116739869117737
173,0.4843706440849182,0.44171440601348877
174,0.48819001706746906,0.47447383403778076
175,0.47977767426234025,0.48318609595298767
176,0.46459771119631255,0.4687761962413788
177,0.48567254612079036,0.5183286666870117
178,0.4770299020486,0.5089914202690125
179,0.4866789224056097,0.5472196340560913
180,0.4727962116400401,0.5085230469703674
181,0.47919015166087026,0.4798804521560669
182,0.4850640866236809,0.4640916883945465
183,0.4836929463423215,0.4487324357032776
184,0.4765521784623464,0.4941805601119995
185,0.4761515607436498,0.4781883955001831
186,0.48520038907344526,0.5136647820472717
187,0.4845238358546526,0.4299565553665161
188,0.4788746898755049,0.48771271109580994
189,0.4679253177765088,0.5133168697357178
190,0.47623980809480715,0.4596574902534485
191,0.47843660834508067,0.4459123909473419
192,0.47538707271600383,0.5493910908699036
193,0.490603058384015,0.4659139811992645
194,0.4689107934633891,0.5121206045150757
195,0.46328425789490724,0.4531877040863037
196,0.4739537563843605,0.5048763751983643
197,0.48526983192333806,0.4583301842212677
198,0.46324369120292175,0.4842708110809326
199,0.47652324652060485,0.4892989695072174
200,0.46817045295849824,0.47353801131248474
201,0.47375723031850964,0.5205913186073303
202,0.4786197222196139,0.47859007120132446
203,0.4654577049689415,0.4677967131137848
204,0.48021439329171794,0.49571213126182556
205,0.4833141530935581,0.48843833804130554
206,0.4855832140415143,0.5434032678604126
207,0.47581318937815154,0.5063126683235168
208,0.4504711043376189,0.5228349566459656
209,0.472884544577354,0.5052552819252014
210,0.464559650573975,0.4981578290462494
211,0.47832300342046297,0.4996154308319092
212,0.4805049735766191,0.47875139117240906
213,0.47457969952852297,0.45749223232269287
214,0.4856568020887864,0.49431389570236206
215,0.4783167212437361,0.4545062184333801
216,0.4756736633105156,0.4480796158313751
217,0.48457348996248,0.4601290225982666
218,0.4726817092070213,0.443552166223526
219,0.4745953709651262,0.4728550612926483
220,0.4770735200399008,0.535218358039856
221,0.48921129948053604,0.45219987630844116
222,0.4686729697844921,0.452530175447464
223,0.4901033062965442,0.4886430501937866
224,0.4765877406566571,0.42755115032196045
225,0.4926370053719252,0.46429914236068726
226,0.47746612016971296,0.46477484703063965
227,0.4845787756718122,0.4792727530002594
228,0.4783317568974617,0.4542226791381836
229,0.4622632670096862,0.5010956525802612
230,0.47227937403397685,0.48270487785339355
231,0.4759065833611366,0.5225487351417542
232,0.4653202501627115,0.5043491721153259
233,0.45913212421612865,0.45473694801330566
234,0.4816204003798656,0.4908381998538971
235,0.46300475070109737,0.45176008343696594
236,0.47141069899766874,0.4968456029891968
237,0.467354722512074,0.44653695821762085
238,0.49148445786573947,0.5017784833908081
239,0.4842303689473715,0.4636874198913574
240,0.4713455824515758,0.47471722960472107
241,0.4846595777915074,0.4785873591899872
242,0.4735910292619314,0.48715531826019287
243,0.47933977995163357,0.4816143810749054
244,0.4964871666370294,0.4431087076663971
245,0.4872522415258946,0.45978331565856934
246,0.48385094029781145,0.5030897259712219
247,0.48896366587051976,0.488079309463501
248,0.45356612862684786,0.4344893991947174
249,0.4710310674630679,0.466490775346756
250,0.4811962063495929,0.49777042865753174
251,0.47017913063367206,0.464203417301178
252,0.46918600912277514,0.42473673820495605
253,0.46408843764891994,0.49170035123825073
254,0.47991280486950505,0.48127877712249756
255,0.4721789016173436,0.4533357322216034
256,0.4931631535291672,0.48674795031547546
257,0.480839457649451,0.5314425826072693
258,0.4773102005322774,0.4655807614326477
259,0.47328155506879854,0.4654324948787689
260,0.48406875744844097,0.47105321288108826
261,0.4639989481522487,0.4961274266242981
262,0.4751978233838693,0.4937913715839386
263,0.48221433812227005,0.5195077061653137
264,0.4748876297321075,0.4652012586593628
265,0.46776692722088253,0.4675814211368561
266,0.4731062700351079,0.47539451718330383
267,0.4802379527917275,0.47542470693588257
268,0.46604812489106107,0.4974444806575775
269,0.4708154625617541,0.494464635848999
270,0.48190573201729703,0.4760855734348297
271,0.4622830760020476,0.4787548780441284
272,0.47875544810906434,0.469656378030777
273,0.471987648270069,0.4851990342140198
274,0.4863552095798346,0.4797133505344391
275,0.48313564711656326,0.45143061876296997
276,0.4777038506208322,0.4681627154350281
277,0.4815094738434523,0.4697648286819458
278,0.466030736382191,0.46439117193222046
279,0.4691688590324842,0.5318082571029663
280,0.47908665583683896,0.44265440106391907
281,0.46483208582951474,0.5044915676116943
282,0.47783821171674973,0.4560903012752533
283,0.47799622783294093,0.4775954484939575
284,0.4826519309710234,0.5144193172454834
285,0.4832171923839129,0.43922847509384155
286,0.4754886730359151,0.5479233860969543
287,0.4622811484031188,0.488500714302063
288,0.45892828970383376,0.4648495018482208
289,0.48869410959573895,0.48666834831237793
290,0.4745273196544403,0.5275852680206299
291,0.46133238955950123,0.49927112460136414
292,0.4633383139585837,0.4988572597503662
293,0.4962051308307892,0.47627827525138855
294,0.46993041802675295,0.4747292399406433
295,0.46127787499855727,0.4536744952201843
296,0.4633162869856908,0.492279052734375
297,0.4702331068424078,0.4779980182647705
298,0.4659613279195932,0.5082924365997314
299,0.49709836068825847,0.4687705636024475
300,0.4846642036468555,0.5018749237060547
301,0.4730592450270286,0.5144785046577454
302,0.47528267250611234,0.4725680947303772
303,0.4751795083284378,0.48841971158981323
304,0.4764125897334172,0.4708540141582489
305,0.47279663727833676,0.4616168737411499
306,0.4696430968932616,0.44563883543014526
307,0.49088241847661823,0.4769861102104187
308,0.46743945471751386,0.517693042755127
309,0.47753997032458967,0.4579009413719177
310,0.47467962747965103,0.4737870991230011
311,0.4884280493626228,0.5127848386764526
312,0.474384877544183,0.4696134328842163
313,0.46235978526946825,0.500690221786499
314,0.47428823701846295,0.5164844989776611
315,0.4792416305878224,0.4737583100795746
316,0.47478585632947773,0.5375832319259644
317,0.4625231214822867,0.44504907727241516
318,0.47407353268219876,0.48796138167381287
319,0.4691249900139295,0.4860438108444214
320,0.47070762018362683,0.4984792470932007
321,0.48358910244244796,0.48951733112335205
322,0.46777153664674515,0.4943271577358246
323,0.47575359695996994,0.4544326066970825
324,0.47327732199277633,0.5628151297569275
325,0.4916606774696937,0.4908280372619629
326,0.4735537328017064,0.5085505247116089
327,0.48480328153341246,0.44492968916893005
328,0.48235950829126895,0.5023988485336304
329,0.48734379349610746,0.47156286239624023
330,0.46880667484723604,0.44142332673072815
331,0.482288291821113,0.49683040380477905
332,0.48615680978848386,0.49164897203445435
333,0.45638008339282793,0.46405649185180664
334,0.4829396040011675,0.5322752594947815
335,0.4684571119455191,0.4860685169696808
336,0.47651826532987446,0.466300904750824
337,0.49358075054792255,0.44089794158935547
338,0.4785433044800392,0.42758411169052124
339,0.4725757252711516,0.5137659311294556
340,0.4772481463658504,0.45428213477134705
341,0.4650215880993085,0.40415993332862854
342,0.4770615830635413,0.46694818139076233
343,0.47560699398701006,0.4426276981830597
344,0.4705485143722632,0.47249212861061096
345,0.47749642607493276,0.4628182351589203
346,0.4829035875124809,0.487128883600235
347,0.46944960455099743,0.4381435215473175
348,0.4783098529546689,0.46667930483818054
349,0.4689780538662886,0.48722341656684875
350,0.4729217065450473,0.4865607023239136
351,0.47478316533259857,0.45847615599632263
352,0.4827352957083629,0.510478675365448
353,0.4836542736261319,0.4935589134693146
354,0.4807063692655319,0.47314098477363586
355,0.4900545481687937,0.48815375566482544
356,0.4828273783891629,0.4749464988708496
357,0.4645064916366186,0.43258512020111084
358,0.46974054246376723,0.48797473311424255
359,0.47990324864020717,0.42477747797966003
360,0.4736758455252036,0.4423845410346985
361,0.4712993494975261,0.4293152391910553
362,0.47261957900646406,0.444950133562088
363,0.4706913788731282,0.45011579990386963
364,0.47611527068492693,0.48807409405708313
365,0.4952995444719608,0.5292307734489441
366,0.46647618863827145,0.452666699886322
367,0.4628143940980618,0.5143212080001831
368,0.4903752788519248,0.4749102294445038
369,0.46629069630916303,0.4543324410915375
370,0.4704292676387689,0.4687904417514801
371,0.4652288174017882,0.46601513028144836
372,0.46558541976488554,0.49962878227233887
373,0.4706305490854459,0.44855520129203796
374,0.46094057995539445,0.49073460698127747
375,0.47975679467885923,0.4615544080734253
376,0.47546710761693806,0.4449082016944885
377,0.4692546293521539,0.45309245586395264
378,0.4763737141321867,0.49602872133255005
379,0.4651087854917233,0.4507741332054138
380,0.4961209725110959,0.4686867892742157
381,0.4885489787810888,0.5000344514846802
382,0.4744394967953364,0.46807631850242615
383,0.4670527267914552,0.5183099508285522
384,0.49348420210373706,0.41732245683670044
385,0.47834979991118115,0.4920491576194763
386,0.4748649681225801,0.530070424079895
387,0.48591491274344617,0.4826979339122772
388,0.46866256418900615,0.4640255868434906
389,0.47724734590603757,0.4596717059612274
390,0.4651291053264569,0.4483790695667267
391,0.4633430590232213,0.442954421043396
392,0.487504698909246,0.44078943133354187
393,0.48631414694663805,0.4764103889465332
394,0.4799126340792729,0.49636566638946533
395,0.4685828032401892,0.48656556010246277
396,0.47674330266622394,0.49165084958076477
397,0.48467040329407424,0.4908447265625
398,0.477674547296304,0.4674941301345825
399,0.48595701731168306,0.4688531160354614
400,0.48806326244121945,0.5104990601539612
401,0.48857143979806167,0.4550093710422516
402,0.4625860754496012,0.4622704088687897
403,0.4770744106708429,0.48294880986213684
404,0.4812381133819238,0.46091893315315247
405,0.4765517604656709,0.49825742840766907
406,0.47165800822086823,0.4936501979827881
407,0.47686540392728954,0.45853930711746216
408,0.47156619681761813,0.4715583920478821
409,0.46602586675912905,0.5316716432571411
410,0.47716724223051316,0.4700092673301697
411,0.4827413899012101,0.5218408107757568
412,0.48194982760991806,0.48750364780426025
413,0.472192896100191,0.43134528398513794
414,0.46902535206232315,0.4619249403476715
415,0.47619332411350346,0.46400073170661926
416,0.4686231330419198,0.4831646680831909
417,0.4891819277634987,0.5059409737586975
418,0.483237080849134,0.5259095430374146
419,0.4718146121654755,0.48844286799430847
420,0.45802686306146473,0.4548277258872986
421,0.47186985038794005,0.4895181655883789
422,0.479256407954754,0.4494735598564148
423,0.4747855957501974,0.44202446937561035
424,0.49363267459930515,0.5177510976791382
425,0.47903819152942073,0.4730776250362396
426,0.469125067958465,0.4873836934566498
427,0.4820578893025716,0.47993651032447815
428,0.463873680967551,0.44673147797584534
429,0.4816911839521848,0.48931774497032166
430,0.4781502546408238,0.4728047251701355
431,0.4741868338523767,0.44879573583602905
432,0.4760398899133389,0.51125568151474
433,0.4644909967214633,0.4555726647377014
434,0.4769147072847073,0.47906118631362915
435,0.4832263634755061,0.492488294839859
436,0.47458195915588963,0.46539950370788574
437,0.47882714561927014,0.5056864023208618
438,0.4682567425263234,0.47541216015815735
439,0.48456561603607273,0.5083162784576416
440,0.46709493566782045,0.4569401144981384
441,0.4628804005109347,0.498587042093277
442,0.4803314484082736,0.5229387879371643
443,0.48033498724301654,0.47236984968185425
444,0.4907842916555894,0.4993734657764435
445,0.47966920336087543,0.48264333605766296
446,0.4870265389864261,0.539985179901123
447,0.4638832085407697,0.5017774105072021
448,0.4829552016961269,0.441071093082428
449,0.4702705244223277,0.48026296496391296
450,0.48305494968707746,0.4659165143966675
451,0.47290375637702453,0.462035208940506
452,0.49412574905615586,0.478247731924057
453,0.4878063404407257,0.4695082902908325
454,0.46878425165628773,0.4823300242424011
455,0.4748588628493823,0.4413909316062927
456,0.47482983347697133,0.4712540805339813
457,0.4562605558297573,0.4849681258201599
458,0.4476674879208589,0.4549744725227356
459,0.4607143914088225,0.44809871912002563
460,0.47878902692061204,0.5004544258117676
461,0.4746992943378595,0.4833401143550873
462,0.4752247299139316,0.5167014598846436
463,0.46835035467759156,0.46229106187820435
464,0.49703796475361556,0.5006007552146912
465,0.4647370091615579,0.5173068642616272
466,0.45641831518747866,0.4388881027698517
467,0.47432597898519957,0.5055357813835144
468,0.4761752180564098,0.49748432636260986
469,0.4750939397475658,0.4501837491989136
470,0.46708984673023224,0.4615592062473297
471,0.47228729189970553,0.4849068522453308
472,0.4630443790020087,0.45057445764541626
473,0.48016055883505404,0.4743747413158417
474,0.4759300118073439,0.4693124294281006
475,0.46443642446627986,0.47458261251449585
476,0.4618851328507448,0.46053022146224976
477,0.4871488568874506,0.512269914150238
478,0.48801140601818377,0.4439654052257538
479,0.45377835860619176,0.489342600107193
480,0.4664464623500139,0.48550623655319214
481,0.4757878325688533,0.5279427170753479
482,0.4617837999875729,0.46058884263038635
483,0.46515234196797395,0.45258456468582153
484,0.4633480497659781,0.4900796413421631
485,0.47967974765178484,0.4657544791698456
486,0.4741029941882843,0.48399847745895386
487,0.4822236872636355,0.49956634640693665
488,0.46687557147099423,0.48158106207847595
489,0.46356157538218373,0.48880505561828613
490,0.47739818424750596,0.5059987306594849
491,0.4643199019707166,0.45754101872444153
492,0.4694475852526151,0.4825529158115387
493,0.47456979216673434,0.44669607281684875
494,0.4717270995561893,0.42319270968437195
495,0.4572992890309065,0.4693700075149536
496,0.4605681120585173,0.5200967788696289
497,0.4678254192456221,0.44813135266304016
498,0.4636036828160286,0.4379597008228302
499,0.46737187030987865,0.4581533670425415
500,0.4623584774060127,0.44766929745674133
501,0.46720121800899506,0.4473886787891388
502,0.4809643614750642,0.5119673609733582
503,0.4790084209197607,0.4613235890865326
504,0.4771292377740909,0.48383405804634094
505,0.4653080426729642,0.4242514371871948
506,0.4814172169336906,0.49932345747947693
507,0.48265664050212276,0.5076912045478821
508,0.4843072023911354,0.509424090385437
509,0.4692853074043225,0.5052586197853088
510,0.4838326986019428,0.4839758276939392
511,0.4757890995496359,0.4575834274291992
512,0.47763759661943483,0.4678117036819458
513,0.48258245831880814,0.47513526678085327
514,0.4852409294018379,0.4586066007614136
515,0.46412124351049083,0.4861087203025818
516,0.47356214355199766,0.5663295388221741
517,0.46976926311468464,0.43300095200538635
518,0.487223329834449,0.48818692564964294
519,0.47053132072473186,0.5553250908851624
520,0.47618209093044966,0.4469235837459564
521,0.4906664318763293,0.47647833824157715
522,0.482417493676528,0.48619019985198975
523,0.4886427953457221,0.45114704966545105
524,0.4642584950495989,0.48724812269210815
525,0.47634499080670184,0.49330294132232666
526,0.499208974532592,0.5013303160667419
527,0.48473750284084904,0.4587189853191376
528,0.46072490245868,0.5285736322402954
529,0.4841450361105112,0.5135055780410767
530,0.4825454266407551,0.4924992620944977
531,0.4746117408459003,0.42682352662086487
532,0.46355954423928875,0.4939670264720917
533,0.47069151393878156,0.4665238857269287
534,0.46965590807107777,0.4859137535095215
535,0.4586956474261406,0.4447605311870575
536,0.47588644730739105,0.5125510096549988
537,0.4617549452262047,0.4775713384151459
538,0.47675585670348924,0.4322056472301483
539,0.48084762616035265,0.4993901252746582
540,0.4694496202163207,0.4916030764579773
541,0.46347447083546567,0.46530094742774963
542,0.46309116368110365,0.4678340554237366
543,0.4574121202413852,0.4511825442314148
544,0.4795157064994176,0.47713321447372437
545,0.4764462988346051,0.49899426102638245
546,0.4809840810604585,0.43654894828796387
547,0.482773190507522,0.43651843070983887
548,0.4740479966768852,0.5582574009895325
549,0.4717119997128462,0.5119982957839966
550,0.48956287594941944,0.5098061561584473
551,0.47217874496411055,0.4254879653453827
552,0.4696536557032512,0.5315119028091431
553,0.47840740245122176,0.4883534014225006
554,0.47332171140572965,0.44274285435676575
555,0.48011576594450533,0.4666013717651367
556,0.4789050198518313,0.41222962737083435
557,0.47264128617751294,0.4948001801967621
558,0.4779802518777358,0.48199737071990967
559,0.46798589787422085,0.4212210178375244
560,0.48642419278621674,0.4587559401988983
561,0.47840478213933796,0.49036848545074463
562,0.47103320406033444,0.43783602118492126
563,0.4773076360042279,0.46401694416999817
564,0.47271747772510236,0.46994519233703613
565,0.4870078968696105,0.4908810555934906
566,0.4754036523592778,0.4707522690296173
567,0.4653130914920416,0.46133241057395935
568,0.4632082161230919,0.4736144244670868
569,0.46552542386910856,0.4713020622730255
570,0.46542006731033325,0.44102397561073303
571,0.4575010297390131,0.4818597435951233
572,0.4820431153743695,0.5108128786087036
573,0.4739674146358783,0.4622943103313446
574,0.48196952312420577,0.4859558343887329
575,0.4636141271927418,0.4488776922225952
576,0.45163781979145146,0.45590507984161377
577,0.46247703830401105,0.4575139582157135
578,0.4692230721314748,0.4875180125236511
579,0.464103673131038,0.49886026978492737
580,0.47972243298322725,0.5033262372016907
581,0.47615817991586834,0.4610799551010132
582,0.4513531953860552,0.48689258098602295
583,0.4696156363456677,0.4982488751411438
584,0.4608423522649667,0.48487284779548645
585,0.4764888332440303,0.48360705375671387
586,0.47127189926612073,0.5162566900253296
587,0.4824902954009863,0.510715663433075
588,0.4594792440915719,0.4536813795566559
589,0.47038930043196064,0.48464831709861755
590,0.45740771828553617,0.5021388530731201
591,0.469644647760269,0.4520725607872009
592,0.4573546029054202,0.457334041595459
593,0.46358723823840803,0.5012507438659668
594,0.47817705418819034,0.48296672105789185
595,0.4739867062904896,0.4747293293476105
596,0.4676884313424428,0.4449080228805542
597,0.46901538777045715,0.4873315691947937
598,0.47408861571397537,0.466338187456131
599,0.48298911100778824,0.5662052035331726
600,0.4756767042936423,0.46536943316459656
601,0.4877204723083056,0.5080652832984924
602,0.47405850658049953,0.44883719086647034
603,0.459228114821972,0.474588006734848
604,0.4666858403346477,0.4933745265007019
605,0.4857763777940701,0.4959309697151184
606,0.48108923473419285,0.4651060402393341
607,0.4782382719791852,0.496061772108078
608,0.4675021591858986,0.48986297845840454
609,0.48199994900287724,0.5022891759872437
610,0.4787834875094585,0.48949384689331055
611,0.4830355017613142,0.5125336647033691
612,0.4679726098592465,0.4663753807544708
613,0.4708358817375623,0.438641756772995
614,0.4529136965672175,0.5335379838943481
615,0.47752274037935794,0.4858510196208954
616,0.4759086958872966,0.4953609108924866
617,0.47294673591088027,0.4104866683483124
618,0.4663775685505989,0.46616777777671814
619,0.47531265096786696,0.44358929991722107
620,0.4548951047353255,0.5548306703567505
621,0.48838538504563844,0.45063886046409607
622,0.46395732882695323,0.5142849087715149
623,0.4724635840990605,0.48003527522087097
624,0.46728945313355863,0.46151813864707947
625,0.4443381539522073,0.5218973755836487
626,0.46464493985359484,0.518763542175293
627,0.46543227174343205,0.4883989095687866
628,0.46313284261104387,0.5082043409347534
629,0.46236994289434874,0.47530871629714966
630,0.46033048362304,0.5234565138816833
631,0.48182027003703976,0.46243369579315186
632,0.47950768508972264,0.5137549042701721
633,0.456783869327643,0.4760279357433319
634,0.4728698680798213,0.47377243638038635
635,0.4754961457772133,0.43278300762176514
636,0.47195621637197643,0.477195680141449
637,0.47664442085302794,0.4832131564617157
638,0.47214516080342805,0.4797736704349518
639,0.474706932138174,0.473580926656723
640,0.4815723307621785,0.49910882115364075
641,0.47439486934588504,0.48802295327186584
642,0.4699814342535459,0.46192023158073425
643,0.4785701334476471,0.5039731860160828
644,0.4820037231995509,0.4273613691329956
645,0.4802760050082818,0.4884134829044342
646,0.4693802182491009,0.4864608943462372
647,0.4637489968385452,0.46178388595581055
648,0.46033889819414187,0.4705458879470825
649,0.4671396720103728,0.5159738063812256
650,0.4669541598130495,0.45148882269859314
651,0.47189304347221667,0.48870959877967834
652,0.4672849904268216,0.471286803483963
653,0.46481190354396135,0.4882186949253082
654,0.47676635743715823,0.4588184058666229
655,0.4665806125371884,0.42610639333724976
656,0.46622124314308167,0.4856220483779907
